filepath,Label
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0391.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0392.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0393.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0394.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0395.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0396.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0397.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0398.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0399.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0400.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0401.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0402.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0403.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0404.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0405.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0406.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0407.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0408.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0409.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0410.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0411.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0412.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0413.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0414.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0415.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0416.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0417.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0418.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0419.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0420.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0421.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0422.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0423.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0424.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0425.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0426.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0427.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0428.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0429.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0430.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0431.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0432.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0433.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0434.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0435.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0436.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0437.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0438.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0439.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0440.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0441.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0442.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0443.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0444.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0445.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0446.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0447.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0448.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0449.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0450.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0451.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0452.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0453.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0454.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0455.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0456.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0457.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0458.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0459.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0460.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0461.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0462.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0463.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0464.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0465.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0466.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0467.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0468.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0469.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0470.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0471.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0472.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0473.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0474.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0475.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0476.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0477.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0478.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0479.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0480.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0481.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0482.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0483.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0484.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0485.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0486.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0487.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0488.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0489.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0490.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0491.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0492.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0493.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0494.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0495.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0496.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0497.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0498.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0499.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0500.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0501.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0502.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0503.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0504.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0505.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0506.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0507.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0508.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0509.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0510.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0511.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0512.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0513.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0514.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0515.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0516.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0517.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0518.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0519.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0520.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0521.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0522.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0523.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0524.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0525.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0526.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0527.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0528.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0529.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0530.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0531.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0532.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0533.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0534.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0535.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0536.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0537.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0538.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0539.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0540.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0541.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0542.jpg,pituitary
C:/Users/Lenovo/Documents/MyProjects/Machine learning/Brain Tumor Detection/dataset/Training/pituitary\Tr-pi_0543.jpg,pituitary
